;;;;;;;;;;;;;;;;
CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
13-07-4937-43;13-018;HUEHUETENANGO;JACALTENANGO;EORM;ALDEA BUXUP;;CESAR GOD͎EZ GIRӎ;PETRONA MENDOZA ROS;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-4939-43;13-018;HUEHUETENANGO;JACALTENANGO;EORM;ALDEA COM;;CESAR GOD͎EZ GIRӎ;ROSALVA DELGADO SNCHEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-4940-43;13-019;HUEHUETENANGO;JACALTENANGO;EORM;ALDEA CHEJBAL;46056699;HILIER OLVIN LӐEZ D́Z;LILIAN FABIOLA DELGADO HERNNDEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-4941-43;13-018;HUEHUETENANGO;JACALTENANGO;EORM;ALDEA NUEVA CATARINA;;CESAR GOD͎EZ GIRӎ;MANUELA VERӎICA D́Z;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-5060-42;;HUEHUETENANGO;JACALTENANGO;EODP ANEXA A EOUM;CANTON SAN SEBASTIAN;;;;PARVULOS;OFICIAL;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-5124-42;13-019;HUEHUETENANGO;JACALTENANGO;EODP ANEXA EORM;ALDEA ELMUL;40944711;HILIER OLVIN LӐEZ D́Z;JUAN MAXIMILIANO MONTEJO DOMINGO;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-5548-43;13-018;HUEHUETENANGO;JACALTENANGO;EORM;ALDEA PEBIL PAM;45591295;CESAR GOD͎EZ GIRӎ;HERMINIO ENRIQUE D́Z CAMPOSECO;PRIMARIA;OFICIAL;RURAL;CERRADA TEMPORALMENTE;BILINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-5564-42;13-018;HUEHUETENANGO;JACALTENANGO;EODP ANEXA A EOUM EL LLANO Y SAN BASILIO;CANTON SAN BASILIO;45240284;CESAR GOD͎EZ GIRӎ;CECILIO FILEMӎ SILVESTRE SILVESTRE;PARVULOS;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-5777-41;13-019;HUEHUETENANGO;JACALTENANGO;COPB ANEXO A EORM;CANTON LA RIVERA ALDEA SAN MARCOS HUISTA;40784046;HILIER OLVIN LӐEZ D́Z;FIDELINO VIDAL DOMINGO D́Z;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-5879-42;13-018;HUEHUETENANGO;JACALTENANGO;EODP ANEXA A EORM;ALDEA EL LIMONAR;30915868;CESAR GOD͎EZ GIRӎ;MAYNOR ENED͎ D́Z MATEO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-5923-45;13-051;HUEHUETENANGO;JACALTENANGO;INEB DE TELESECUNDARIA;ALDEA INCHEHUEX;41412342;CESAR GOD͎EZ GIRӎ;LIDIA ESPERANZA GӍEZ SAC;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-5924-45;13-051;HUEHUETENANGO;JACALTENANGO;INEB DE TELESECUNDARIA;CANTON EL LLANO ALDEA LA LAGUNA;57537420;CESAR GOD͎EZ GIRӎ;CATARINA ELIZABETH D́Z DOMINGO;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-5925-45;13-051;HUEHUETENANGO;JACALTENANGO;INEB DE TELESECUNDARIA;ALDEA SAN MARCOS HUISTA;55252800;CESAR GOD͎EZ GIRӎ;GERMAN ANASTACIO CAMPOSECO D́Z;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-5928-43;13-019;HUEHUETENANGO;JACALTENANGO;EORM;CANTON LA RIBERA ALDEA SAN MARCOS HUISTA;40784046;HILIER OLVIN LӐEZ D́Z;FIDELINO VIDAL DOMINGO D́Z;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-6060-41;;HUEHUETENANGO;JACALTENANGO;COPB ANEXA A EORM 'DR. EDMUNDO QUIяNEZ';ALDEA LA LAGUNA;;;;PREPRIMARIA BILINGUE;OFICIAL;RURAL;CERRADA TEMPORALMENTE;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-6202-45;13-051;HUEHUETENANGO;JACALTENANGO;INSTITUTO MIXTO B ALUNH Q ANA;CANTON SAN SEBASTIAN;77632581;CESAR GOD͎EZ GIRӎ;;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-6385-46;13-051;HUEHUETENANGO;JACALTENANGO;INSTITUTO PRIVADO MIXTO DIVERSIFICADO JACALTENANGO;CANTӎ SAN SEBASTIN;55273723;CESAR GOD͎EZ GIRӎ;JOSɠFIDENCIO DELGADO HERNNDEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-6799-45;13-051;HUEHUETENANGO;JACALTENANGO;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED;ALDEA SAN ANDRES HUISTA;46943369;CESAR GOD͎EZ GIRӎ;ANA VICTORIA DELGADO ROS;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-6870-45;13-051;HUEHUETENANGO;JACALTENANGO;LICEO MIXTO PRIVADO CAMPOSECO;CANTON LLANO;46498214;CESAR GOD͎EZ GIRӎ;SINDY SIOMARA JIMɎEZ SILVESTRE;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
13-07-6871-46;13-051;HUEHUETENANGO;JACALTENANGO;LICEO MIXTO PRIVADO CAMPOSECO;CANTON LLANO;77226327;CESAR GOD͎EZ GIRӎ;SINDY SIOMARA JIMɎEZ SILVESTRE;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-6872-46;13-051;HUEHUETENANGO;JACALTENANGO;LICEO MIXTO PRIVADO CAMPOSECO;CANTON LLANO;58405294;CESAR GOD͎EZ GIRӎ;SINDY SIOMARA JIMɎEZ SILVESTRE;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
13-07-7026-45;13-051;HUEHUETENANGO;JACALTENANGO;IPMB INTERCULTURAL;ALDEA TAJ-BUXUP;;CESAR GOD͎EZ GIRӎ;;BASICO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;BILINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
13-07-7027-41;13-019;HUEHUETENANGO;JACALTENANGO;"COPB ANEXO A EORM ""LAS PINADAS""";CANTӎ SAN PEDRO, ALDEA SAN ANDRɓ HUISTA;59990111;HILIER OLVIN LӐEZ D́Z;NELSON ELIGIO D́Z ABARCA;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-7028-43;13-019;HUEHUETENANGO;JACALTENANGO;"EORM ""LAS PINADAS""";CANTON SAN PEDRO ALDEA SAN ANDRES HUISTA;59990111;HILIER OLVIN LӐEZ D́Z;NELSON ELIGIO D́Z ABARCA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-7040-45;13-051;HUEHUETENANGO;JACALTENANGO;LICEO MIXTO PRIVADO CAMPOSECO;CANTON LLANO;77226326;CESAR GOD͎EZ GIRӎ;ERICK ALBERTO ROSALES GӍEZ;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-7043-43;13-018;HUEHUETENANGO;JACALTENANGO;LICEO MIXTO PRIVADO CAMPOSECO;CANTON LLANO;54354793;CESAR GOD͎EZ GIRӎ;ERICK ALBERTO ROSALES GӍEZ;PRIMARIA;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-07-7044-42;13-018;HUEHUETENANGO;JACALTENANGO;LICEO MIXTO PRIVADO CAMPOSECO;CANTON LLANO;54354793;CESAR GOD͎EZ GIRӎ;ERICK ALBERTO ROSALES GӍEZ;PARVULOS;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0001-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA LA ESPERANZA;30045819;ROMEO MONTEJO D́Z;NANCY MARISOL CASUY LӐEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0002-41;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;COPB ANEXO A EORM;CASERIO YINCU;53579903;ROMEO MONTEJO D́Z;SEBASTIANA MARLYDALIA MATEO PEDRO;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0003-42;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EODP;ALDEA PUEBLO NUEVO;48154153;ROMEO MONTEJO D́Z;MAŔ CLAUDIA LӐEZ RIVERA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0004-42;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EODP;CANTON COTZAN;40206637;ROMEO MONTEJO D́Z;DIEGO ALDAIR DIɇUEZ MATHEUS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0005-42;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EODP;ALDEA YULA IXTIQUIR;45083385;ROMEO MONTEJO D́Z;CARLOS JOSUɠALONZO RAMOS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0006-42;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EODP;BARRIO QUISISI;58806076;ROMEO MONTEJO D́Z;FRANCISCA MART͎ MARCOS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0007-41;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;COPB ANEXO A EORM;CASERIO EL SALITRE;31609916;ROMEO MONTEJO D́Z;VIRGINIA ALEJANDRA AGUIRRE PɒEZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0008-42;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EODP;ALDEA TEJERA;;ROMEO MONTEJO D́Z;BR͇IDO ANTONIO JOAQU͎;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0009-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA YULWITZ;44926996;ROMEO MONTEJO D́Z;NGEL CANDELARIO D́Z ALONZO;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0010-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA YULA IXTIQUIR;47871291;ROMEO MONTEJO D́Z;CARLOS JOSUɠALONZO RAMOS;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0011-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;CASERIO YINCU;53579903;ROMEO MONTEJO D́Z;SEBASTIANA MARLYDALIA MATEO PEDRO;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0012-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA PUEBLO NUEVO;48154153;ROMEO MONTEJO D́Z;MAŔ CLAUDIA LӐEZ RIVERA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0013-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;CANTON COTZAN;33260830;ROMEO MONTEJO D́Z;DIEGO ALDAIR DIɇUEZ MATHEUS;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0014-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;CASERIO EL SALITRE;55816623;ROMEO MONTEJO D́Z;FRANCISCO ADOŃS GONZLEZ RIVERA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0015-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;BARRIO QUISISI;58806076;ROMEO MONTEJO D́Z;FRANCISCA MART͎ MARCOS;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0016-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA POXLAC;30196078;ROMEO MONTEJO D́Z;SEBASTIANA MATEO SANTOS;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0017-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA UCPI;45422932;ROMEO MONTEJO D́Z;LEӎ FRANCISCO FRANCISCO;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0018-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA TEJERA;45928723;ROMEO MONTEJO D́Z;BR͇IDO ANTONIO JOAQU͎;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0019-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;CASERIO CHITAMIL;30986415;ROMEO MONTEJO D́Z;TRINIDAD BENIGNO DELGADO COTA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0020-46;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;CABECERA MUNICIPAL;;ROMEO MONTEJO D́Z;---;DIVERSIFICADO;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0021-45;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;INEB;ALDEA YACXAP;57778181;ROMEO MONTEJO D́Z;ANDRɓ GONZLEZ JOSɠJUAN;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0022-45;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;INEB DE TELESECUNDARIA;ALDEA NAJAB;48623843;ROMEO MONTEJO D́Z;VICTORIA RODAS ZACAŔS;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0023-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA LA ESPERANZA;;ROMEO MONTEJO D́Z;---;PRIMARIA;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0024-41;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;COPB ANEXO A EORM;ALDEA SJOLOM KU;45503750;ROMEO MONTEJO D́Z;JUANA ELIZABETH ESTRADA GONZLEZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0025-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA MOQLIL;57500767;ROMEO MONTEJO D́Z;LUIS ANDRɓ MART͎ MAT́S;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0026-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;YINXUL;30252827;ROMEO MONTEJO D́Z;ESTHER VARGAS ARGUETA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0027-41;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;COPB ANEXO A EORM;ALDEA SKULOX;;ROMEO MONTEJO D́Z;---;PREPRIMARIA BILINGUE;OFICIAL;RURAL;CERRADA TEMPORALMENTE;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0028-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;SJOLOM KU;45503750;ROMEO MONTEJO D́Z;MAŔ FAUSTINA JESړ ESTEBAN;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0030-43;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA SKULOX;;ROMEO MONTEJO D́Z;---;PRIMARIA;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0031-41;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;COPB ANEXO A EORM;BARRIO QUISISI;58806076;ROMEO MONTEJO D́Z;FRANCISCA MART͎ MARCOS;PREPRIMARIA BILINGUE;OFICIAL;RURAL;CERRADA TEMPORALMENTE;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0032-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA MOGLIL;;ROMEO MONTEJO D́Z;---;PRIMARIA;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0033-41;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;COPB ANEXO A EORM;ALDEA YULWITZ;53488246;ROMEO MONTEJO D́Z;ANGEL CANDELARIO D́Z ALONZO;PREPRIMARIA BILINGUE;OFICIAL;RURAL;CERRADA TEMPORALMENTE;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0034-41;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;COPB ANEXO A EORM;ALDEA CHITAMIL;44851972;ROMEO MONTEJO D́Z;JESړ FERM͎ D́Z ALONZO;PREPRIMARIA BILINGUE;OFICIAL;RURAL;CERRADA TEMPORALMENTE;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0035-41;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;COPB ANEXO A EORM;ALDEA SNENAJAB;46279917;ROMEO MONTEJO D́Z;DIEGO MANUEL FERNNDEZ DIɇUEZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0036-41;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;COPB ANEXO A EOUM JOHN F KENNEDY;1A. CALLE 6A-115 ZONA 5;53748405;ROMEO MONTEJO D́Z;VILMA ROSEMARY ALONZO VELSQUEZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0037-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;EORM;ALDEA SNENAJAB;46279917;ROMEO MONTEJO D́Z;DIEGO MANUEL FERNNDEZ DIɇUEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0038-45;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;INEB;ALDEA IXTIAPOC;49854661;ROMEO MONTEJO D́Z;TOMS NICOLS OSORIO ANCELMO;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0039-45;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;INEB DE TELESECUNDARIA;ALDEA GEMA;42226620;ROMEO MONTEJO D́Z;DAVID GONZLEZ OSORIO;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0040-45;13-033;HUEHUETENANGO;SAN PEDRO SOLOMA;INSTITUTO DE EDUCACION BASICA MUNICIPAL;ALDEA TZUNUNCAP;;AUGUSTO MANUEL ANDRɓ SEBASTIN;LUIS OSWALDO MENDEZ VELASQUEZ;BASICO;MUNICIPAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0041-45;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;COLEGIO JUAN JACOBO ROUSSEAU;BARRIO ESQUIPULAS, ZONA 6;7719301;ROMEO MONTEJO D́Z;MARVIN GERARDO MIGUEL MONTEJO;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0042-46;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;COLEGIO JUAN JACOBO ROUSSEAU;BARRIO ESQUIPULAS, ZONA 6;77806985;ROMEO MONTEJO D́Z;MARVIN GERARDO MIGUEL MONTEJO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0044-45;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO;BARRIO ESQUIPULAS ZONA 6;77806985;ROMEO MONTEJO D́Z;JAIME ESTUARDO DOM͎GUEZ RODAS;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
13-08-0045-46;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;"INSTITUTO PARTICULAR MIXTO INTERCULTURAL ""CIENCIA Y DESARROLLO""";BARRIO ESQUIPULAS, ZONA 6;77806985;ROMEO MONTEJO D́Z;JAIME ESTUARDO DOM͎GUEZ RODAS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
13-08-0046-46;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;INSTITUTO NORMAL MIXTO PRIVADO;BARRIO EL CARMEN, ZONA 2;77719364;ROMEO MONTEJO D́Z;RONI GEPCER CANO CASTELLANOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0047-46;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO;BARRIO ESQUIPULAS ZONA 6;77800698;ROMEO MONTEJO D́Z;ROSALIO TELEGUARIO MAGZUL;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
13-08-0048-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;COLEGIO JUAN JACOBO ROUSSEAU;BARRIO ESQUIPULAS ZONA 6;77806985;ROMEO MONTEJO D́Z;JAIME ESTUARDO DOM͎GUEZ RODAS;PRIMARIA;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0049-46;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;LICEO TɃNICO LIBERADOR KAROL WOJTILA;BARRIO COTZAN;45281085;ROMEO MONTEJO D́Z;ANDRɓ BONIFACIO LӐEZ ANDRɓ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0050-42;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;COLEGIO JUAN JACOBO ROUSSEAU;BARRIO ESQUIPULAS ZONA 6;77806985;ROMEO MONTEJO D́Z;JAIME ESTUARDO DOM͎GUEZ RODAS;PARVULOS;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0051-41;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;COLEGIO MEDALLA MILAGROSA;CABECERA MUNICIPAL, SAN PEDRO SOLOMA;50692820;ROMEO MONTEJO D́Z;VICTOR HUGO FRANCISCO MATEO;PREPRIMARIA BILINGUE;PRIVADO;URBANA;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0052-43;13-021;HUEHUETENANGO;SAN PEDRO SOLOMA;COLEGIO MEDALLA MILAGROSA;CABECERA MUNICIPAL, SAN PEDRO SOLOMA;50692820;ROMEO MONTEJO D́Z;VICTOR HUGO FRANCISCO MATEO;PRIMARIA;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-08-0053-46;13-020;HUEHUETENANGO;SAN PEDRO SOLOMA;INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO;BARRIO ESQUIPULAS;77806985;ROMEO MONTEJO D́Z;ROSAL͏ TELEGUARIO MAGZUL;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
