;;;;;;;;;;;;;;;;
CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
20-04-1537-43;20-043;CHIQUIMULA;JOCOTAN;ESCUELA UNITARIA FE Y ALEGRIA NO. 33;CASERIO AGUA ZARCA ALDEA LA MINA;79465653;DANY FRANCISCO PALMA CARTAGENA;APOLONIA LZARO WELCHEZ;PRIMARIA;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1538-43;20-043;CHIQUIMULA;JOCOTAN;ESCUELA UNITARIA FE Y ALEGRIA NO. 34;CASERIO EL MAGUEYAL ALDEA PACREN;79465653;DANY FRANCISCO PALMA CARTAGENA;DINORA GUADALUPE MANCIA AVELAR;PRIMARIA;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1619-42;20-042;CHIQUIMULA;JOCOTAN;COLEGIO PRIVADO MIXTO DE PARVULOS Y PRIMARIA 'MEDALLA MILAGROSA';BARRIO SAN LORENZO;79465127;FRANCISCO JAVIER GUERRA PAZOS;;PARVULOS;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1620-43;20-042;CHIQUIMULA;JOCOTAN;COLEGIO PRIVADO MIXTO DE PARVULOS Y PRIMARIA 'MEDALLA MILAGROSA';BARRIO SAN LORENZO;79465127;FRANCISCO JAVIER GUERRA PAZOS;;PRIMARIA;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1632-42;20-042;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;CASERIO PLAN DE LA ARADA ALDEA LA ARADA;;FRANCISCO JAVIER GUERRA PAZOS;AURA ALICIA RECINOS SڃHITE;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1633-42;20-043;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA TESORO ABAJO;31837858;DANY FRANCISCO PALMA CARTAGENA;ALICIA ESTELA GUERRA ACEVEDO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1649-41;20-043;CHIQUIMULA;JOCOTAN;COPB ANEXO A EORM;ALDEA PACREN;59086986;DANY FRANCISCO PALMA CARTAGENA;REYNA MARISOL ROSA PEREZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1739-43;20-004;CHIQUIMULA;JOCOTAN;EORM;CENTRO ALDEA TIERRA BLANCA;;SERGIO ESTUARDO MEDINA GUDIEL;BYRON SڃHITE HUALES;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1799-43;20-004;CHIQUIMULA;JOCOTAN;EMRM;CASERIO GUIOR ALDEA GUARERUCHE;;SERGIO ESTUARDO MEDINA GUDIEL;;PRIMARIA;MUNICIPAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1800-43;20-004;CHIQUIMULA;JOCOTAN;EMRM;CASERIO LAJAS ALDEA OQUEN;;SERGIO ESTUARDO MEDINA GUDIEL;;PRIMARIA;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1810-43;20-042;CHIQUIMULA;JOCOTAN;EORM;CASERIO LA CEIBA ALDEA GUARAQUICHE CENTRO;44911967;FRANCISCO JAVIER GUERRA PAZOS;DOMINGO MɎDEZ RAM͒EZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1811-43;20-042;CHIQUIMULA;JOCOTAN;EOPD;CASERIO LA LOMA ALDEA OQUEN;58856138;FRANCISCO JAVIER GUERRA PAZOS;FIDELINA MART͎EZ SڃHITE DE MENDOZA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1812-43;20-043;CHIQUIMULA;JOCOTAN;EORM;ALDEA TIERRA BLANCA;53435010;DANY FRANCISCO PALMA CARTAGENA;MIGUEL ANGEL GARCIA GARCIA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1817-43;20-043;CHIQUIMULA;JOCOTAN;EORM;BARRIO EL CHATUNAL ALDEA PACREN;46432209;DANY FRANCISCO PALMA CARTAGENA;ELSA MAYBELI PɒEZ LZARO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1818-43;20-042;CHIQUIMULA;JOCOTAN;EORM;BARRIO EL COPANITO ALDEA GUARERUCHE;;FRANCISCO JAVIER GUERRA PAZOS;DELFINA GARĆ DE ROSA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1819-43;20-043;CHIQUIMULA;JOCOTAN;EORM;BARRIO EL PAJAL ALDEA PACREN;55522613;DANY FRANCISCO PALMA CARTAGENA;BONIFACIA GARCIA RAMIREZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1867-42;20-043;CHIQUIMULA;JOCOTAN;PLAN ESPECIFICO;ALDEA LAS FLORES CASERIO EL ANGEL;;DANY FRANCISCO PALMA CARTAGENA;DALILA MARISOL MɎDEZ SڃHITE;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1868-43;20-042;CHIQUIMULA;JOCOTAN;EORM PLAN ESPECIFICO;BARRIO LA ESPERANZA ALDEA LAS FLORES;52085453;FRANCISCO JAVIER GUERRA PAZOS;OLGA MARINA PEREZ LOPEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1896-45;20-025;CHIQUIMULA;JOCOTAN;INEB DE TELESECUNDARIA;ALDEA TESORO ARRIBA;30294346;BYRON HORACIO SARCEя ZEPEDA;MAURICIA PɒEZ MɎDEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1897-43;20-042;CHIQUIMULA;JOCOTAN;EORM PLAN ESPECIFICO;CASERIO LOS GARCIA ALDEA CANAPARA ABAJO;30063762;FRANCISCO JAVIER GUERRA PAZOS;MAŔ ROSALINA GARĆ VSQUEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1898-42;20-004;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA TESORO ARRIBA;40073792;SERGIO ESTUARDO MEDINA GUDIEL;ZULMA YESSENIA VSQUEZ GARĆ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1981-45;20-025;CHIQUIMULA;JOCOTAN;INEB DE TELESECUNDARIA;ALDEA MATAZANO;45073709;BYRON HORACIO SARCEя ZEPEDA;CILDA NOHEMI PALMA;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-1985-42;27-018;CHIQUIMULA;JOCOTAN;CENTRO INFANTIL # 04208 (SOSEP);ALDEA SUCHITE;79423919;JUSTINA DIAZ;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-1986-42;20-043;CHIQUIMULA;JOCOTAN;EODP;COLONIA SHALӍ;51960717;DANY FRANCISCO PALMA CARTAGENA;ONEYDA SUCELY SڃHITE RAMOS;PARVULOS;OFICIAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2036-46;20-042;CHIQUIMULA;JOCOTAN;"INSTITUTO TɃNICO EN RECURSOS NATURALES MAYA CH'ORTI' ""INTERNMACH""";CASER͏ TIERRA BLANCA ALDEA LOS VADOS;32135589;FRANCISCO JAVIER GUERRA PAZOS;DALIA ARLETH PɒEZ HERNNDEZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2038-42;20-042;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA CANAPARA ABAJO;45823674;FRANCISCO JAVIER GUERRA PAZOS;ANGELICA MARIA TORRES MILIAN;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2039-43;20-042;CHIQUIMULA;JOCOTAN;EORM;CASERIO EL ANGEL ALDEA LAS FLORES;;FRANCISCO JAVIER GUERRA PAZOS;ANGɌICA ROSSIBEL GARĆ LORENZO;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2040-43;20-004;CHIQUIMULA;JOCOTAN;EORM;CASERIO EL MOJON ALDEA TANSHA;30956492;SERGIO ESTUARDO MEDINA GUDIEL;ABNER EDILBERTO MART͎EZ MONZӎ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2054-42;20-043;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA ESCOBILLAL;46562440;DANY FRANCISCO PALMA CARTAGENA;ZOILA MARINA CRISӓTOMO CAMPOS DE PɒEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2068-42;20-043;CHIQUIMULA;JOCOTAN;EPDP ANEXA A ESCUELA UNITARIA FE Y ALEGŔ NO. 33;CASER͏ AGUA ZARCA ALDEA LA MINA;79465653;DANY FRANCISCO PALMA CARTAGENA;KEILIN OLEXI OSORIO CORDERO;PARVULOS;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2069-42;20-043;CHIQUIMULA;JOCOTAN;EPDP ANEXA A ESCUELA UNITARIA FE Y ALEGŔ NO. 29;CASERIO EL LIMAR ALDEA TONTOLES;79465653;DANY FRANCISCO PALMA CARTAGENA;NEIDY MARIANA GUTIɒREZ AGUST͎;PARVULOS;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2070-42;20-042;CHIQUIMULA;JOCOTAN;EPDP ANEXA A ESCUELA UNITARIA NO. 24;BARRIO LA CRUZ ALDEA LAS FLORES;79465653;FRANCISCO JAVIER GUERRA PAZOS;MILDRED ZULENY LӐEZ PINTO;PARVULOS;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2071-42;20-004;CHIQUIMULA;JOCOTAN;EPDP ANEXA A ESCUELA UNITARIA FE Y ALEGRIA NO. 26;CASERIO ORATORIO ALDEA SUCHIQUER;;SERGIO ESTUARDO MEDINA GUDIEL;MAYRA YADIRA MANCHAMɠRAM͒EZ;PARVULOS;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2072-43;20-004;CHIQUIMULA;JOCOTAN;EORM;CASERIO ESCOBILLAL, ALDEA OQUEN;;SERGIO ESTUARDO MEDINA GUDIEL;;PRIMARIA;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2106-42;20-004;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;CASERIO LAS CRUCITAS ALDEA TESORO ABAJO;79465292;SERGIO ESTUARDO MEDINA GUDIEL;NERY OSWALDO VASQUEZ GARCIA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2107-42;20-043;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA EL POTRERO;36362688;DANY FRANCISCO PALMA CARTAGENA;ELVIA ELIZABETH MONROY LEMUS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2108-42;20-004;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA EL AMATILLO;;SERGIO ESTUARDO MEDINA GUDIEL;DUNIA MAGDALENA VARGAS ANTӎ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2110-42;20-042;CHIQUIMULA;JOCOTAN;ESCUELA MUNICIPAL DE PARVULOS;CASERIO LOS GARCIA ALDEA TUNUCO ABAJO;;FRANCISCO JAVIER GUERRA PAZOS;;PARVULOS;MUNICIPAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2137-45;20-042;CHIQUIMULA;JOCOTAN;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 186;ALDEA GUARERUCHE;30781760;FRANCISCO JAVIER GUERRA PAZOS;ALBA LIZETH LORENZO PɒEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2138-45;20-042;CHIQUIMULA;JOCOTAN;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 187;ALDEA GUARAQUICHE;37218903;FRANCISCO JAVIER GUERRA PAZOS;JUAN FERNANDO GARĆ JERӎIMO;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2139-45;20-042;CHIQUIMULA;JOCOTAN;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 178;ALDEA SUCHIQUER;38121749;FRANCISCO JAVIER GUERRA PAZOS;ELVER MILIN LӐEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2140-45;20-042;CHIQUIMULA;JOCOTAN;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 179;ALDEA LAS FLORES;31653335;FRANCISCO JAVIER GUERRA PAZOS;DEISY YOLANDA GARĆ D́Z;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2141-45;20-043;CHIQUIMULA;JOCOTAN;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 180;ALDEA LA MINA;49337243;DANY FRANCISCO PALMA CARTAGENA;NERY RANDOLFO RAM͒EZ MɎDEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2142-45;20-043;CHIQUIMULA;JOCOTAN;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 181;ALDEA TIERRA BLANCA;46136473;DANY FRANCISCO PALMA CARTAGENA;MAŔ ETELVINA RAM͒EZ RAM͒EZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2143-45;20-043;CHIQUIMULA;JOCOTAN;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 182;ALDEA TALQUEZAL;0;DANY FRANCISCO PALMA CARTAGENA;ANGEL ESTUARDO SڃHITE CETINO;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2144-45;20-043;CHIQUIMULA;JOCOTAN;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 183;ALDEA TONTOLES;36498387;DANY FRANCISCO PALMA CARTAGENA;AURA MEJ́ SNCHEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2145-45;20-043;CHIQUIMULA;JOCOTAN;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 184;ALDEA AMATILLO;57791561;DANY FRANCISCO PALMA CARTAGENA;LUIS BELTRN GARĆ GӍEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2146-45;20-043;CHIQUIMULA;JOCOTAN;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 185;ALDEA PELILLO NEGRO;51539811;DANY FRANCISCO PALMA CARTAGENA;MIRIAN PɒEZ ROSA;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2150-42;20-042;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;CASERIO TIERRA BLANCA ALDEA LOS VADOS;30778228;FRANCISCO JAVIER GUERRA PAZOS;KAREM IRASEMA PAZ RECINOS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2153-45;20-025;CHIQUIMULA;JOCOTAN;INEB DE TELESECUNDARIA;CASERIO MAGUEYAL, ALDEA PACREN;50696174;BYRON HORACIO SARCEя ZEPEDA;RAYMUNDA AMADOR ERAZO;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2154-43;20-042;CHIQUIMULA;JOCOTAN;EORM;CASERIO TISHMUTIQUE ALDEA TUNUCO ARRIBA;53459003;FRANCISCO JAVIER GUERRA PAZOS;PATROCINIO VSQUEZ QUIZAR;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2157-42;20-004;CHIQUIMULA;JOCOTAN;EPDP ANEXA A ESCUELA UNITARIA FE Y ALEGRIA NO. 23;CASERIO BARBASCO ALDEA TALQUEZAL;79465653;SERGIO ESTUARDO MEDINA GUDIEL;ELSA MARILڠSڃHITE RAMOS;PARVULOS;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2158-42;20-043;CHIQUIMULA;JOCOTAN;EPDP ANEXA A ESCUELA UNITARIA FE Y ALEGRIA NO. 28;ALDEA OCUMBL|/td>;79465653;DANY FRANCISCO PALMA CARTAGENA;INGRID ARACELY RAMIREZ RECINOS;PARVULOS;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2160-42;20-043;CHIQUIMULA;JOCOTAN;EPDP ANEXA A ESCUELA UNITARIA FE Y ALEGŔ NO. 34;CASER͏ EL MAGUEYAL ALDEA PACRɎ;79465653;DANY FRANCISCO PALMA CARTAGENA;ADELIN SUCETH ROQUE ALONZO;PARVULOS;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2163-42;20-004;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA ARADA ABAJO;;SERGIO ESTUARDO MEDINA GUDIEL;DIONICIA GARCIA GUTIERREZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2228-42;20-004;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;CASERIO PINALITO ALDEA MATAZANO;45928611;SERGIO ESTUARDO MEDINA GUDIEL;DIGNER FRANCISCO LӐEZ RAMOS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2251-42;20-042;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA LA MINA;51554228;FRANCISCO JAVIER GUERRA PAZOS;DEYSI LILIANA PɒEZ OCHOA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2252-42;20-004;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA TALQUEZAL;;SERGIO ESTUARDO MEDINA GUDIEL;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2253-42;20-004;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA EL NARANJO;;SERGIO ESTUARDO MEDINA GUDIEL;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2254-42;20-004;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA TUNUCO ARRIBA;;SERGIO ESTUARDO MEDINA GUDIEL;NELSON ROMALDO AVALOS ESQUIVEL;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2255-42;20-042;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA EL OREGANO;;FRANCISCO JAVIER GUERRA PAZOS;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2256-42;20-043;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;BARRIO EL PAJAL ALDEA PACREN;30412043;DANY FRANCISCO PALMA CARTAGENA;ALEX ALFONSO MART͎EZ GONZLEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2257-42;20-042;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;BARRIO EL ZAPOTILLO ALDEA LAS FLORES;34792574;FRANCISCO JAVIER GUERRA PAZOS;WILSON CARRANZA MORALES;PARVULOS;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2260-42;20-043;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA ESCOBILLAL;58078450;DANY FRANCISCO PALMA CARTAGENA;ILY ABIGAIL D́Z MONZӎ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2261-42;20-004;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;CASERIO EL CENTRO ALDEA TIERRA BLANCA;;SERGIO ESTUARDO MEDINA GUDIEL;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2267-46;20-043;CHIQUIMULA;JOCOTAN;"ESCUELA NORMAL RURAL NO. 3 ""RAFAEL IRIARTE""";BARRIO SAN LORENZO;79465228;DANY FRANCISCO PALMA CARTAGENA;FIDELINO HUALES SڃHITE;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2295-43;20-043;CHIQUIMULA;JOCOTAN;EORM;CASERIO PLAN DEL ZAPOTE ALDEA RODEITO;53599378;DANY FRANCISCO PALMA CARTAGENA;MAŔ DE LOS ANGELES GONZLEZ ROSALES;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2296-43;20-042;CHIQUIMULA;JOCOTAN;EMRM;CASERIO NUEVO PALMAR ALDEA GUARERUCHE;;FRANCISCO JAVIER GUERRA PAZOS;;PRIMARIA;MUNICIPAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2297-43;20-043;CHIQUIMULA;JOCOTAN;EORM;CASERIO EL PLAN ALDEA TIERRA BLANCA;45616324;DANY FRANCISCO PALMA CARTAGENA;LUIS WALTER LVAREZ VSQUEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2298-43;20-042;CHIQUIMULA;JOCOTAN;EORM;CASERIO LOS DE PAZ ALDEA TUNUCO ABAJO;49394689;FRANCISCO JAVIER GUERRA PAZOS;BRENDA MARICELA D́Z ALONZO;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2309-43;20-043;CHIQUIMULA;JOCOTAN;EOUM;COLONIA SHALOM;40226436;DANY FRANCISCO PALMA CARTAGENA;LIGIA MILENA GUERRA ESPINOZA;PRIMARIA;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2313-43;20-042;CHIQUIMULA;JOCOTAN;EORM;BARRIO EL ZAPOTILLO ALDEA LAS FLORES;48267791;FRANCISCO JAVIER GUERRA PAZOS;YENIFER JOANA GARĆ GUTIɒREZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2317-45;20-025;CHIQUIMULA;JOCOTAN;INSTITUTO BASICO DE TELESECUNDARIA;ALDEA CANAPARA ABAJO;58884829;BYRON HORACIO SARCEя ZEPEDA;JORGE ANTONIO JORDN GUERRA;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2364-45;20-043;CHIQUIMULA;JOCOTAN;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 599;CASERIO ESCOBILLAL ALDEA OQUɎ;48233940;DANY FRANCISCO PALMA CARTAGENA;SERGIO ALEXANDER PɒEZ GARĆ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-04-2381-42;20-043;CHIQUIMULA;JOCOTAN;ANEXA A ESCUELA UNITARIA FE Y ALEGRIA NO. 27;CASERIO LA CUMBRE ALDEA LA ARADA;79465653;DANY FRANCISCO PALMA CARTAGENA;YOSELIN KAROLINA GARĆ MɎDEZ;PARVULOS;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-04-2382-42;20-042;CHIQUIMULA;JOCOTAN;EODP ANEXA A EORM;ALDEA CANAPARA;59987715;FRANCISCO JAVIER GUERRA PAZOS;ENMA SڃHITE RAMOS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
